"","x"
"14966",28
"14967",25
"14968",13
"14969",26
"14970",26
"14971",20
"14972",28
"14973",38
"14974",12
"14975",31
"14976",27
"14977",29
"14978",40
"14979",34
"14980",27
"14981",29
"14982",21
"14983",13
"14984",19
"14985",14
"14986",40
"14987",22
"14988",19
"14989",17
"14990",14
"14991",7
"14992",22
"14993",16
"14994",23
"14995",18
"14996",19
"14997",5
"14998",30
"14999",25
"15000",40
"15001",10
"15002",18
"15003",35
"15004",28
"15005",43
"15006",15
"15007",29
"15008",21
"15009",32
"15010",15
"15011",33
"15012",44
"15013",13
"15014",10
"15015",19
"15016",29
"15017",24
"15018",26
"15019",34
"15020",17
"15021",11
"15022",25
"15023",18
"15024",29
"15025",47
"15026",19
"15027",9
"15028",25
"15029",2
"15030",27
"15031",26
"15032",13
"15033",16
"15034",38
"15035",15
"15036",20
"15037",28
"15038",27
"15039",5
"15040",16
"15041",26
"15042",18
"15043",22
"15044",23
"15045",12
"15046",24
"15047",24
"15048",27
"15049",26
"15050",22
"15051",31
"15052",52
"15053",28
"15054",4
"15055",29
"15056",41
"15057",19
"15058",39
"15059",25
"15060",41
"15061",20
"15062",20
"15063",27
"15064",28
"15065",52
"15066",15
"15067",15
"15068",27
"15069",11
"15070",18
"15071",34
"15072",27
"15073",31
"15074",40
"15075",18
"15076",35
"15077",24
"15078",28
"15079",32
"15080",20
"15081",24
"15082",17
"15083",32
"15084",19
"15085",12
"15086",26
"15087",22
"15088",20
"15089",26
"15090",24
"15091",30
"15092",22
"15093",34
"15094",34
"15095",33
"15096",32
"15097",15
"15098",21
"15099",9
"15100",21
"15101",21
"15102",8
"15103",19
"15104",17
"15105",21
"15106",27
"15107",19
"15108",17
"15109",33
"15110",8
"15111",16
"15112",28
"15113",32
"15114",36
"15115",57
"15116",23
"15117",16
"15118",27
"15119",20
"15120",14
"15121",14
"15122",36
"15123",18
"15124",31
"15125",15
"15126",33
"15127",39
"15128",16
"15129",14
"15130",15
"15131",41
"15132",22
"15133",36
"15134",20
"15135",14
"15136",22
"15137",26
"15138",42
"15139",29
"15140",35
"15141",29
"15142",14
"15143",16
"15144",43
"15145",15
"15146",15
"15147",18
"15148",36
"15149",34
"15150",14
"15151",33
"15152",24
"15153",28
"15154",48
"15155",48
"15156",46
"15157",43
"15158",24
"15159",20
"15160",11
"15161",32
"15162",29
"15163",47
"15164",28
"15165",14
"15166",46
"15167",21
"15168",23
"15169",35
"15170",33
"15171",38
"15172",15
"15173",17
"15174",26
"15175",34
"15176",31
"15177",22
"15178",32
"15179",20
"15180",21
"15181",19
"15182",24
"15183",29
"15184",35
"15185",20
"15186",28
"15187",17
"15188",66
"15189",27
"15190",17
"15191",16
"15192",20
"15193",24
"15194",30
"15195",36
"15196",32
"15197",15
"15198",27
"15199",18
"15200",24
"15201",11
"15202",9
"15203",17
"15204",11
"15205",24
"15206",29
"15207",18
"15208",8
"15209",14
"15210",18
"15211",16
"15212",10
"15213",28
"15214",24
"15215",15
"15216",19
"15217",14
"15218",25
"15219",14
"15220",41
"15221",42
"15222",26
"15223",51
"15224",17
"15225",31
"15226",9
"15227",18
"15228",22
"15229",23
"15230",9
"15231",30
"15232",11
"15233",47
"15234",18
"15235",13
"15236",16
"15237",5
"15238",32
"15239",9
"15240",20
"15241",37
"15242",13
"15243",38
"15244",22
"15245",34
"15246",27
"15247",20
"15248",29
"15249",26
"15250",44
"15251",29
"15252",25
"15253",30
"15254",21
"15255",34
"15256",26
"15257",11
"15258",19
"15259",48
"15260",47
"15261",26
"15262",22
"15263",27
"15264",29
"15265",43
"15266",58
"15267",48
"15268",28
"15269",15
"15270",28
"15271",19
"15272",6
"15273",29
"15274",21
"15275",15
"15276",12
"15277",14
"15278",17
"15279",14
"15280",16
"15281",23
"15282",38
"15283",34
"15284",35
"15285",44
"15286",31
"15287",22
"15288",16
"15289",44
"15290",14
"15291",13
"15292",46
"15293",26
"15294",15
"15295",28
"15296",36
"15297",26
"15298",37
"15299",27
"15300",16
"15301",32
"15302",29
"15303",35
"15304",35
"15305",20
"15306",23
"15307",8
"15308",51
"15309",12
"15310",16
"15311",22
"15312",25
"15313",26
"15314",21
"15315",52
"15316",37
"15317",32
"15318",36
"15319",28
"15320",29
"15321",31
"15322",23
"15323",21
"15324",58
"15325",24
"15326",25
"15327",50
"15328",27
"15329",25
"15330",37
"15331",26
"15332",35
"15333",7
"15334",30
"15335",16
"15336",19
"15337",20
"15338",31
"15339",18
"15340",15
"15341",29
"15342",30
"15343",24
"15344",44
"15345",31
"15346",27
"15347",23
"15348",20
"15349",19
"15350",15
"15351",29
"15352",23
"15353",30
"15354",32
"15355",12
"15356",26
"15357",30
"15358",18
"15359",18
"15360",32
"15361",29
"15362",55
"15363",19
"15364",25
"15365",38
"15366",30
"15367",43
"15368",20
"15369",19
"15370",18
"15371",22
"15372",26
"15373",8
"15374",19
"15375",27
"15376",31
"15377",29
"15378",10
"15379",25
"15380",27
"15381",39
"15382",13
"15383",40
"15384",19
"15385",31
"15386",34
"15387",30
"15388",16
"15389",23
"15390",11
"15391",17
"15392",13
"15393",9
"15394",34
"15395",26
"15396",14
"15397",14
"15398",21
"15399",14
"15400",38
"15401",31
"15402",37
"15403",64
"15404",7
"15405",13
"15406",27
"15407",15
"15408",24
"15409",22
"15410",26
"15411",26
"15412",13
"15413",32
"15414",47
"15415",27
"15416",12
"15417",16
"15418",16
"15419",30
"15420",32
"15421",29
"15422",35
"15423",18
"15424",46
"15425",29
"15426",29
"15427",12
"15428",34
"15429",34
"15430",26
"15431",26
"15432",26
"15433",13
"15434",19
"15435",18
"15436",31
"15437",6
"15438",32
"15439",20
"15440",27
"15441",46
"15442",18
"15443",16
"15444",14
"15445",17
"15446",23
"15447",19
"15448",37
"15449",38
"15450",20
"15451",45
"15452",17
"15453",23
"15454",32
"15455",24
"15456",34
"15457",56
"15458",28
"15459",24
"15460",31
"15461",12
"15462",18
"15463",16
"15464",36
"15465",28
"15466",21
"15467",22
"15468",22
"15469",26
"15470",17
"15471",23
"15472",44
"15473",41
"15474",32
"15475",40
"15476",12
"15477",19
"15478",18
"15479",38
"15480",26
"15481",20
"15482",11
"15483",35
"15484",29
"15485",23
"15486",42
"15487",15
"15488",31
"15489",33
"15490",14
"15491",38
"15492",27
"15493",32
"15494",23
"15495",30
"15496",25
"15497",28
"15498",22
"15499",23
"15500",6
"15501",6
"15502",38
"15503",7
"15504",16
"15505",45
"15506",35
"15507",30
"15508",59
"15509",18
"15510",21
"15511",17
"15512",28
"15513",26
"15514",14
"15515",5
"15516",26
"15517",30
"15518",13
"15519",18
"15520",35
"15521",29
"15522",24
"15523",25
"15524",10
"15525",28
"15526",31
"15527",27
"15528",27
"15529",19
"15530",24
"15531",39
"15532",25
"15533",45
"15534",19
"15535",22
"15536",20
"15537",32
"15538",29
"15539",18
"15540",21
"15541",13
"15542",2
"15543",15
"15544",8
"15545",37
"15546",17
"15547",31
"15548",20
"15549",28
"15550",18
"15551",29
"15552",22
"15553",12
"15554",23
"15555",27
"15556",28
"15557",30
"15558",5
"15559",18
"15560",32
"15561",14
"15562",23
"15563",26
"15564",31
"15565",14
"15566",22
"15567",35
"15568",11
"15569",20
"15570",35
"15571",28
"15572",33
"15573",32
"15574",38
"15575",24
"15576",25
"15577",47
"15578",44
"15579",19
"15580",16
"15581",26
"15582",25
"15583",23
"15584",18
"15585",26
"15586",14
"15587",50
"15588",20
"15589",19
"15590",35
"15591",32
"15592",8
"15593",23
"15594",19
"15595",15
"15596",22
"15597",14
"15598",27
"15599",63
"15600",15
"15601",44
"15602",40
"15603",35
"15604",26
"15605",32
"15606",54
"15607",23
"15608",34
"15609",22
"15610",28
"15611",38
"15612",18
"15613",29
"15614",20
"15615",12
"15616",15
"15617",39
"15618",30
"15619",33
"15620",15
"15621",17
"15622",32
"15623",41
"15624",23
"15625",38
"15626",31
"15627",27
"15628",19
"15629",15
"15630",37
"15631",21
"15632",1
"15633",26
"15634",31
"15635",21
"15636",13
"15637",17
"15638",14
"15639",54
"15640",45
"15641",28
"15642",23
"15643",30
"15644",33
"15645",11
"15646",40
"15647",39
"15648",23
"15649",12
"15650",17
"15651",28
"15652",23
"15653",40
"15654",7
"15655",22
"15656",19
"15657",24
"15658",27
"15659",30
"15660",18
"15661",20
"15662",23
"15663",13
"15664",20
"15665",28
"15666",25
"15667",33
"15668",32
"15669",20
"15670",25
"15671",33
"15672",11
"15673",33
"15674",22
"15675",24
"15676",32
"15677",18
"15678",26
"15679",27
"15680",19
"15681",40
"15682",21
"15683",46
"15684",36
"15685",38
"15686",33
"15687",12
"15688",23
"15689",40
"15690",25
"15691",23
"15692",21
"15693",19
"15694",23
"15695",21
"15696",11
"15697",13
"15698",22
"15699",19
"15700",44
"15701",34
"15702",15
"15703",13
"15704",29
"15705",29
"15706",39
"15707",8
"15708",24
"15709",35
"15710",15
"15711",24
"15712",10
"15713",27
"15714",33
"15715",28
"15716",39
"15717",10
"15718",42
"15719",23
"15720",48
"15721",27
"15722",23
"15723",26
"15724",16
"15725",13
"15726",34
"15727",11
"15728",11
"15729",26
"15730",48
"15731",25
"15732",21
"15733",20
"15734",26
"15735",20
"15736",25
"15737",36
"15738",55
"15739",27
"15740",44
"15741",32
"15742",34
"15743",20
"15744",16
"15745",24
"15746",37
"15747",36
"15748",13
"15749",38
"15750",19
"15751",20
"15752",24
"15753",15
"15754",10
"15755",15
"15756",34
"15757",8
"15758",37
"15759",35
"15760",11
"15761",13
"15762",33
"15763",31
"15764",19
"15765",23
"15766",18
"15767",20
"15768",31
"15769",7
"15770",33
"15771",23
"15772",6
"15773",33
"15774",25
"15775",30
"15776",24
"15777",20
"15778",20
"15779",25
"15780",39
"15781",17
"15782",9
"15783",22
"15784",20
"15785",17
"15786",18
"15787",9
"15788",36
"15789",21
"15790",23
"15791",21
"15792",33
"15793",36
"15794",22
"15795",40
"15796",24
"15797",20
"15798",18
"15799",28
"15800",17
"15801",35
"15802",56
"15803",42
"15804",17
"15805",22
"15806",12
"15807",21
"15808",20
"15809",9
"15810",23
"15811",25
"15812",32
"15813",28
"15814",23
"15815",43
"15816",16
"15817",17
"15818",22
"15819",22
"15820",13
"15821",37
"15822",20
"15823",25
"15824",19
"15825",19
"15826",20
"15827",31
"15828",30
"15829",4
"15830",18
"15831",16
"15832",15
"15833",14
"15834",32
"15835",26
"15836",13
"15837",20
"15838",17
"15839",28
"15840",70
"15841",6
"15842",29
"15843",29
"15844",21
"15845",24
"15846",28
"15847",26
"15848",14
"15849",14
"15850",52
"15851",20
"15852",14
"15853",19
"15854",43
"15855",8
"15856",33
"15857",40
"15858",30
"15859",25
"15860",10
"15861",19
"15862",56
"15863",19
"15864",31
"15865",18
"15866",31
"15867",27
"15868",23
"15869",26
"15870",67
"15871",29
"15872",35
"15873",20
"15874",28
"15875",41
"15876",24
"15877",22
"15878",17
"15879",19
"15880",28
"15881",20
"15882",20
"15883",17
"15884",18
"15885",14
"15886",16
"15887",22
"15888",22
"15889",20
"15890",30
"15891",21
"15892",37
"15893",16
"15894",32
"15895",36
"15896",19
"15897",16
"15898",21
"15899",40
"15900",27
"15901",41
"15902",29
"15903",16
"15904",24
"15905",45
"15906",63
"15907",21
"15908",22
"15909",38
"15910",23
"15911",32
"15912",33
"15913",32
"15914",38
"15915",39
"15916",7
"15917",25
"15918",18
"15919",19
"15920",22
"15921",17
"15922",15
"15923",24
"15924",23
"15925",13
"15926",28
"15927",8
"15928",18
"15929",36
"15930",11
"15931",29
"15932",30
"15933",28
"15934",20
"15935",16
"15936",26
"15937",25
"15938",24
"15939",24
"15940",32
"15941",18
"15942",16
"15943",18
"15944",29
"15945",27
"15946",8
"15947",44
"15948",14
"15949",19
"15950",40
"15951",26
"15952",16
"15953",11
"15954",25
"15955",25
"15956",27
"15957",21
"15958",36
"15959",19
"15960",7
"15961",38
"15962",40
"15963",25
"15964",25
"15965",18
"15966",9
"15967",23
"15968",22
"15969",11
"15970",46
"15971",19
"15972",17
"15973",21
"15974",32
"15975",17
"15976",16
"15977",13
"15978",7
"15979",34
"15980",20
"15981",29
"15982",48
"15983",20
"15984",32
"15985",9
"15986",39
"15987",14
"15988",18
"15989",18
"15990",38
"15991",16
"15992",28
"15993",13
"15994",13
"15995",43
"15996",5
"15997",15
"15998",21
"15999",17
"16000",27
"16001",12
"16002",20
"16003",25
"16004",21
"16005",16
"16006",40
"16007",23
"16008",19
"16009",25
"16010",38
"16011",18
"16012",15
"16013",12
"16014",15
"16015",34
"16016",15
"16017",13
"16018",17
"16019",14
"16020",10
"16021",41
"16022",12
"16023",6
"16024",20
"16025",23
"16026",15
"16027",32
"16028",13
"16029",37
"16030",29
"16031",11
"16032",24
"16033",12
"16034",10
"16035",1
"16036",36
"16037",52
"16038",37
"16039",10
"16040",20
"16041",19
"16042",21
"16043",20
"16044",41
"16045",27
"16046",27
"16047",29
"16048",14
"16049",25
"16050",31
"16051",14
"16052",12
"16053",30
"16054",55
"16055",28
"16056",35
"16057",23
"16058",20
"16059",40
"16060",34
"16061",22
"16062",22
"16063",23
"16064",24
"16065",30
"16066",13
"16067",28
"16068",27
"16069",26
"16070",20
"16071",21
"16072",24
"16073",21
"16074",22
"16075",23
"16076",29
"16077",32
"16078",29
"16079",35
"16080",32
"16081",25
"16082",13
"16083",12
"16084",25
"16085",34
"16086",12
"16087",16
"16088",8
"16089",32
"16090",12
"16091",18
"16092",19
"16093",17
"16094",35
"16095",13
"16096",18
"16097",33
"16098",31
"16099",18
"16100",33
"16101",19
"16102",20
"16103",43
"16104",31
"16105",20
"16106",24
"16107",24
"16108",39
"16109",20
"16110",16
"16111",11
"16112",25
"16113",20
"16114",45
"16115",51
"16116",9
"16117",26
"16118",30
"16119",15
"16120",29
"16121",20
"16122",17
"16123",24
"16124",17
"16125",14
"16126",23
"16127",14
"16128",9
"16129",23
"16130",45
"16131",38
"16132",21
"16133",25
"16134",25
"16135",9
"16136",23
"16137",20
"16138",22
"16139",29
"16140",17
"16141",28
"16142",36
"16143",7
"16144",27
"16145",35
"16146",26
"16147",13
"16148",22
"16149",24
"16150",59
"16151",27
"16152",49
"16153",27
"16154",26
"16155",25
"16156",12
"16157",33
"16158",19
"16159",27
"16160",14
"16161",52
"16162",16
"16163",34
"16164",29
"16165",8
"16166",18
"16167",22
"16168",26
"16169",12
"16170",33
"16171",30
"16172",34
"16173",21
"16174",28
"16175",35
"16176",41
"16177",27
"16178",21
"16179",38
"16180",18
"16181",21
"16182",19
"16183",12
"16184",32
"16185",19
"16186",20
"16187",18
"16188",33
"16189",10
"16190",37
"16191",26
"16192",29
"16193",24
"16194",23
"16195",14
"16196",22
"16197",17
"16198",13
"16199",24
"16200",9
"16201",16
"16202",14
"16203",37
"16204",23
"16205",34
"16206",15
"16207",16
"16208",33
"16209",28
"16210",27
"16211",29
"16212",16
"16213",20
"16214",32
"16215",33
"16216",44
"16217",22
"16218",34
"16219",15
"16220",9
"16221",21
"16222",16
"16223",22
"16224",19
"16225",32
"16226",34
"16227",32
"16228",16
"16229",24
"16230",33
"16231",29
"16232",39
"16233",15
"16234",31
"16235",12
"16236",34
"16237",36
"16238",46
"16239",19
"16240",32
"16241",27
"16242",15
"16243",37
"16244",18
"16245",44
"16246",33
"16247",37
"16248",27
"16249",17
"16250",19
"16251",35
"16252",29
"16253",18
"16254",23
"16255",22
"16256",27
"16257",32
"16258",23
"16259",12
"16260",13
"16261",8
"16262",18
"16263",22
"16264",24
"16265",47
"16266",18
"16267",23
"16268",59
"16269",27
"16270",22
"16271",35
"16272",10
"16273",28
"16274",32
"16275",7
"16276",36
"16277",36
"16278",12
"16279",41
"16280",34
"16281",24
"16282",12
"16283",27
"16284",33
"16285",34
"16286",32
"16287",7
"16288",33
"16289",23
"16290",26
"16291",35
"16292",25
"16293",18
"16294",35
"16295",29
"16296",13
"16297",23
"16298",11
"16299",33
"16300",29
"16301",17
"16302",21
"16303",26
"16304",16
"16305",7
"16306",25
"16307",38
"16308",21
"16309",20
"16310",14
"16311",46
"16312",19
"16313",13
"16314",17
"16315",29
"16316",20
"16317",33
"16318",26
"16319",26
"16320",20
"16321",28
"16322",47
"16323",30
"16324",28
"16325",48
"16326",19
"16327",19
"16328",16
"16329",9
"16330",52
"16331",9
"16332",15
"16333",25
"16334",29
"16335",40
"16336",21
"16337",52
"16338",38
"16339",18
"16340",17
"16341",32
"16342",16
"16343",22
"16344",25
"16345",32
"16346",35
"16347",22
"16348",34
"16349",29
"16350",9
"16351",15
"16352",24
"16353",11
"16354",29
"16355",25
"16356",15
"16357",11
"16358",16
"16359",17
"16360",11
"16361",36
"16362",30
"16363",20
"16364",31
"16365",20
"16366",19
"16367",33
"16368",12
"16369",25
"16370",19
"16371",42
"16372",22
"16373",35
"16374",29
"16375",31
"16376",7
"16377",42
"16378",17
"16379",23
"16380",30
"16381",21
"16382",42
"16383",33
"16384",35
"16385",44
"16386",6
"16387",26
"16388",42
"16389",19
"16390",21
"16391",16
"16392",21
"16393",26
"16394",13
"16395",17
"16396",20
"16397",13
"16398",34
"16399",19
"16400",16
